dataset_config,audio_column,label,n_words,raw_mean_flux,refined_mean_flux,percent_reduction
single_sentence_1k,audio__female,Female TTS,5,16.26786404669401,14.765404132818981,9.235754058200182
single_sentence_1k,audio__female,Female TTS,9,14.06819999312817,15.44286438043317,-9.77143051688543
single_sentence_1k,audio__female,Female TTS,6,29.65536868556713,2.5830451421813145,91.28978914553691
single_sentence_1k,audio__female,Female TTS,9,29.905506350695052,23.24342533198069,22.27710489362614
single_sentence_1k,audio__female,Female TTS,7,8.724393633859497,2.843854171912036,67.40341746072762
single_sentence_1k,audio__female,Female TTS,6,11.445296681175629,6.77610416871418,40.795731578902526
single_sentence_1k,audio__female,Female TTS,9,15.92576532655706,7.470765775438243,53.09006743317796
single_sentence_1k,audio__female,Female TTS,8,11.940085238893516,13.531469449444558,-13.328080819450784
single_sentence_1k,audio__female,Female TTS,7,18.569059824803844,8.312900196722953,55.2325197120702
single_sentence_1k,audio__female,Female TTS,6,17.547694652249145,8.172258135040147,53.42830897736939
single_sentence_1k,audio__female,Female TTS,8,9.878221635590307,8.15240410903516,17.47093343539882
single_sentence_1k,audio__female,Female TTS,7,9.88524580174791,6.391810817542137,35.33988991541378
single_sentence_1k,audio__female,Female TTS,6,12.037660983383716,6.094653038954115,49.3701222574143
single_sentence_1k,audio__female,Female TTS,8,13.38903660705546,10.620193378208569,20.679928736529305
single_sentence_1k,audio__female,Female TTS,9,16.842237677114706,11.05962614791416,34.33398601812857
single_sentence_1k,audio__female,Female TTS,9,13.606832437527677,7.543252768442875,44.56275695996251
single_sentence_1k,audio__female,Female TTS,9,10.47228387312498,8.374697736404617,20.029882326847517
single_sentence_1k,audio__female,Female TTS,8,32.99215757835191,19.96253612880082,39.49308686043797
single_sentence_1k,audio__female,Female TTS,9,17.449692715269823,12.599585444774776,27.79480045657669
single_sentence_1k,audio__female,Female TTS,9,17.107637848601573,5.894378604006811,65.54533912764214
single_sentence_1k,audio__female,Female TTS,10,12.757787604257464,13.688715819336357,-7.296940848648621
single_sentence_1k,audio__female,Female TTS,9,15.068917066224255,10.720512361919772,28.856783040176637
single_sentence_1k,audio__female,Female TTS,6,27.263070901545387,5.727619866025634,78.99128866770117
single_sentence_1k,audio__female,Female TTS,9,21.283481892612244,16.617815613312512,21.9215366303351
single_sentence_1k,audio__female,Female TTS,8,27.3228814805625,10.980824746540748,59.810883217597286
single_sentence_1k,audio__female,Female TTS,7,16.679826072949385,9.452482792548835,43.32984797798066
single_sentence_1k,audio__female,Female TTS,10,18.31416735239327,12.294658715409605,32.86804429138868
single_sentence_1k,audio__female,Female TTS,7,19.22490134070228,4.114165333349125,78.59981042067166
single_sentence_1k,audio__female,Female TTS,5,7.766079444251955,2.70582104253117,65.15846815687834
single_sentence_1k,audio__female,Female TTS,6,11.76682301669401,5.029083932970938,57.26047782110772
single_sentence_1k,audio__female,Female TTS,8,23.948552289733925,11.899852444515854,50.31076492412033
single_sentence_1k,audio__female,Female TTS,5,11.461740992823616,4.055139731563395,64.62021141376005
single_sentence_1k,audio__female,Female TTS,4,21.091486043478653,1.137759417106281,94.60559860618228
single_sentence_1k,audio__female,Female TTS,7,14.495034400905881,6.513802206509614,55.06183685840354
single_sentence_1k,audio__female,Female TTS,5,17.29437244273722,16.14344565466745,6.654920795076919
single_sentence_1k,audio__female,Female TTS,7,19.503746894853457,10.452113296002997,46.40971628502294
single_sentence_1k,audio__female,Female TTS,5,12.60874749161303,6.106350365839899,51.57052379785015
single_sentence_1k,audio__female,Female TTS,7,14.86786369660071,15.833306199053498,-6.493485023497495
single_sentence_1k,audio__female,Female TTS,8,23.131934646109585,23.068737971863357,0.2732009890787793
single_sentence_1k,audio__female,Female TTS,6,22.25932911535104,11.59754191419294,47.898061733609254
single_sentence_1k,audio__female,Female TTS,5,14.41760812997818,6.958646096865413,51.735086471129215
single_sentence_1k,audio__female,Female TTS,8,14.97974830120802,5.493120285225359,63.32968902566691
single_sentence_1k,audio__female,Female TTS,6,14.959907883157333,4.9582533744930215,66.8563910070911
single_sentence_1k,audio__female,Female TTS,8,13.108200486225542,1.3403775922388377,89.77451105018311
single_sentence_1k,audio__female,Female TTS,6,14.67418587487191,5.711119292575499,61.080503264203394
single_sentence_1k,audio__female,Female TTS,4,32.09104988300214,5.141439187124733,83.97858840433878
single_sentence_1k,audio__female,Female TTS,7,20.849970881161944,17.764756246363188,14.797213158634499
single_sentence_1k,audio__female,Female TTS,6,22.983370863188004,6.149398367502887,73.24414071326564
single_sentence_1k,audio__female,Female TTS,9,16.496505926397123,11.792583852807034,28.514656949645563
single_sentence_1k,audio__female,Female TTS,10,15.843118995067197,8.68959692995874,45.15223339126424
single_sentence_1k,audio__female,Female TTS,6,29.034233471378684,11.006485794981321,62.09135052306004
single_sentence_1k,audio__female,Female TTS,7,12.32723409043891,12.048447115685642,2.2615533436612325
single_sentence_1k,audio__female,Female TTS,7,11.786905455802168,13.08175254570211,-10.98547107852254
single_sentence_1k,audio__female,Female TTS,7,8.505212492176465,1.2907276311447171,84.82427532137504
single_sentence_1k,audio__female,Female TTS,5,16.884523985115813,3.648122540694989,78.39369031717499
single_sentence_1k,audio__female,Female TTS,6,12.182266809222105,1.9444882678931965,84.03837070436515
single_sentence_1k,audio__female,Female TTS,6,25.19405454651739,13.39194576007183,46.844817155787986
single_sentence_1k,audio__female,Female TTS,7,31.185536244085856,17.378707963272713,44.273178991531765
single_sentence_1k,audio__female,Female TTS,6,13.431721454117602,6.600946281128409,50.85554518326587
single_sentence_1k,audio__female,Female TTS,6,18.243618180354435,13.632721121044597,25.274027409075376
single_sentence_1k,audio__female,Female TTS,7,16.42151870764792,6.428669039012415,60.85216505573007
single_sentence_1k,audio__female,Female TTS,6,16.85298025573138,9.748503820447619,42.155608844718515
single_sentence_1k,audio__female,Female TTS,8,18.906057460117154,2.9220831601924147,84.54419613207762
single_sentence_1k,audio__female,Female TTS,8,16.72602193802595,6.5668808015503615,60.738537675711065
single_sentence_1k,audio__female,Female TTS,5,14.648501771166229,3.973333244967182,72.87549739190257
single_sentence_1k,audio__female,Female TTS,4,11.565270405786578,4.921564579883125,57.445313363182024
single_sentence_1k,audio__female,Female TTS,6,23.05475821563353,5.13117099991526,77.74354885042433
single_sentence_1k,audio__female,Female TTS,6,53.56083278466637,12.531094634907282,76.60399589885627
single_sentence_1k,audio__female,Female TTS,5,29.36758508393541,10.968293012154755,62.65170261427249
single_sentence_1k,audio__female,Female TTS,6,10.230652966536582,3.0228647273033857,70.4528661348316
single_sentence_1k,audio__female,Female TTS,7,20.811394882255367,14.785496354178965,28.954803664863068
single_sentence_1k,audio__female,Female TTS,7,16.23679637676105,7.087379086130698,56.34989241920577
single_sentence_1k,audio__female,Female TTS,7,10.5751588309982,3.1992505098293935,69.74749447306965
single_sentence_1k,audio__female,Female TTS,6,15.550858811785778,11.212193302605547,27.899845029086222
single_sentence_1k,audio__female,Female TTS,6,9.45397044857964,6.384363823457107,32.468967846030324
single_sentence_1k,audio__female,Female TTS,6,11.538238485654196,10.564046553046259,8.443159966048336
single_sentence_1k,audio__female,Female TTS,7,29.573850695575988,9.63369088073627,67.4249695114022
single_sentence_1k,audio__female,Female TTS,6,14.531110689199219,5.07978149853552,65.04202873968022
single_sentence_1k,audio__female,Female TTS,8,23.762679229169407,3.72475070229504,84.32520732879819
single_sentence_1k,audio__female,Female TTS,6,15.024759076690922,6.0653706900641495,59.63082895968807
single_sentence_1k,audio__female,Female TTS,9,18.583099860594505,13.161892032933086,29.17278531746525
single_sentence_1k,audio__female,Female TTS,6,21.443652578319114,24.79976532255144,-15.650844612291325
single_sentence_1k,audio__female,Female TTS,6,13.178735806955956,4.156308992894007,68.4620053563845
single_sentence_1k,audio__female,Female TTS,8,18.297712945178432,11.409725626046068,37.64397954962669
single_sentence_1k,audio__female,Female TTS,7,19.937173883771916,10.202329788596327,48.82760290865183
single_sentence_1k,audio__female,Female TTS,6,17.372776640889544,6.209891872136116,64.25504108813462
single_sentence_1k,audio__female,Female TTS,7,15.495974197779235,10.723170116845251,30.800284125524588
single_sentence_1k,audio__female,Female TTS,7,10.133165964658215,3.6226203487340576,64.249866612579
single_sentence_1k,audio__female,Female TTS,8,22.081208197865635,8.366512140477425,62.110261062226975
single_sentence_1k,audio__female,Female TTS,9,21.396344983743298,10.183788783900026,52.40407279076145
single_sentence_1k,audio__female,Female TTS,6,15.064041775185615,8.17973586904571,45.700257665775624
single_sentence_1k,audio__female,Female TTS,7,22.357031645120255,8.464288483856112,62.14037436537974
single_sentence_1k,audio__female,Female TTS,7,17.525012998442566,11.395839033611992,34.97386258929034
single_sentence_1k,audio__female,Female TTS,4,14.908762206996471,2.236495420589563,84.99878534825643
single_sentence_1k,audio__female,Female TTS,5,16.97416121205315,4.379704453391332,74.19781514575602
single_sentence_1k,audio__female,Female TTS,4,26.41120969160147,2.107136276563665,92.02181080999968
single_sentence_1k,audio__female,Female TTS,4,22.265184825216238,0.3283877598791278,98.52510651738577
single_sentence_1k,audio__female,Female TTS,7,14.311378285460055,3.6834336544827226,74.26220185776945
single_sentence_1k,audio__female,Female TTS,4,15.733871316537261,0.7079672478084831,95.50036203064425
single_sentence_1k,audio__female,Female TTS,4,18.507557143224403,10.87411479124603,41.24500220588523
single_sentence_1k,audio__female,Female TTS,4,8.44223749959201,7.843378487673931,7.093605361694942
single_sentence_1k,audio__female,Female TTS,6,14.108700447482988,2.049225755419078,85.47544642366644
single_sentence_1k,audio__female,Female TTS,4,25.11023685336113,0.8389402427583263,96.65897120900303
single_sentence_1k,audio__female,Female TTS,6,21.597284330676,12.096783666517391,43.98932994860119
single_sentence_1k,audio__female,Female TTS,4,33.956440374284284,0.6764649545919319,98.00784491208263
single_sentence_1k,audio__female,Female TTS,4,16.081430154844384,1.5670167346037935,90.25573770793174
single_sentence_1k,audio__female,Female TTS,7,18.81449293611305,5.093378502291411,72.92843065403564
single_sentence_1k,audio__female,Female TTS,5,16.591089206669132,7.591290071892172,54.24477575082476
single_sentence_1k,audio__female,Female TTS,5,23.228491097688675,5.409623093809932,76.7112591555798
single_sentence_1k,audio__female,Female TTS,5,16.817564535140992,10.76044403075357,36.01663303702994
single_sentence_1k,audio__female,Female TTS,5,15.620267348736524,7.495694894680975,52.01301791235168
single_sentence_1k,audio__female,Female TTS,5,10.66876392364502,1.6052338437875733,84.95389104795994
single_sentence_1k,audio__female,Female TTS,6,20.279857441705342,2.3472875633488,88.4255223682114
single_sentence_1k,audio__female,Female TTS,5,25.379931628878694,1.186691583506257,95.32429164562456
single_sentence_1k,audio__female,Female TTS,6,21.885362577248696,2.888959910958581,86.79957939576543
single_sentence_1k,audio__female,Female TTS,4,13.374976519262418,0.2885853192128707,97.84234896564301
single_sentence_1k,audio__female,Female TTS,5,13.914940359792672,4.382637188234367,68.50408931037872
single_sentence_1k,audio__female,Female TTS,6,11.882188606454292,2.2348309351599434,81.19175676149423
single_sentence_1k,audio__female,Female TTS,4,12.295567464256237,2.331108602861221,81.04106532994221
single_sentence_1k,audio__female,Female TTS,5,19.626128613948822,3.2469282374018804,83.45609416268574
single_sentence_1k,audio__female,Female TTS,7,39.955538604940685,30.070907887337462,24.739075138836803
single_sentence_1k,audio__female,Female TTS,7,13.425655362861496,4.89796256369196,63.51788846568436
single_sentence_1k,audio__female,Female TTS,6,18.655033856630325,11.180100057347696,40.06925882166602
single_sentence_1k,audio__female,Female TTS,7,23.245208733848163,13.651987040400854,41.269673261648464
single_sentence_1k,audio__female,Female TTS,5,33.132569164037704,9.809911840343556,70.39193733581247
single_sentence_1k,audio__female,Female TTS,7,19.201114814196313,11.087239695561168,42.25731264643115
single_sentence_1k,audio__female,Female TTS,4,8.286669388355222,5.914088680998248,28.631294385788152
single_sentence_1k,audio__female,Female TTS,7,14.73941866574543,1.4360408996206908,90.2571401750188
single_sentence_1k,audio__female,Female TTS,5,24.450540578365327,6.0188430366222745,75.38359932234809
single_sentence_1k,audio__female,Female TTS,6,17.400995921406622,3.5750696330736296,79.45479874128586
single_sentence_1k,audio__female,Female TTS,5,14.216746808987228,3.0324566392239602,78.66982735243643
single_sentence_1k,audio__female,Female TTS,7,12.38809530752977,7.710752819600933,37.756752525836966
single_sentence_1k,audio__female,Female TTS,4,22.09893042827025,15.723994768089021,28.847258833966176
single_sentence_1k,audio__female,Female TTS,5,9.336434328462929,4.810140108561939,48.47990207677239
single_sentence_1k,audio__female,Female TTS,6,12.050171429912249,6.510990270251277,45.967654417853446
single_sentence_1k,audio__female,Female TTS,6,16.92724998295307,4.136614191993431,75.56239674986018
single_sentence_1k,audio__female,Female TTS,5,17.76310727596283,9.999491273802414,43.70640722677051
single_sentence_1k,audio__female,Female TTS,4,22.940768532454967,13.789253087350517,39.89193052603071
single_sentence_1k,audio__female,Female TTS,7,16.70123335639281,7.983117978531352,52.200428506223965
single_sentence_1k,audio__female,Female TTS,7,17.79272493666836,7.0250823115576555,60.51710833184451
single_sentence_1k,audio__female,Female TTS,8,36.5403990149498,12.15870527772313,66.72530786336343
single_sentence_1k,audio__female,Female TTS,7,19.71519993564912,8.612661578715363,56.3146120413321
single_sentence_1k,audio__female,Female TTS,8,12.58850291930139,7.673028501384579,39.04733111973255
single_sentence_1k,audio__female,Female TTS,7,19.38263049615281,14.392635494169165,25.74467383554617
single_sentence_1k,audio__female,Female TTS,6,17.207718800132472,8.872792066831607,48.43713934491247
single_sentence_1k,audio__female,Female TTS,6,17.74027041392401,2.8665250781812595,83.84170584045113
single_sentence_1k,audio__female,Female TTS,7,17.13363245192782,5.915963018874338,65.47163576974773
single_sentence_1k,audio__female,Female TTS,5,25.00922444164753,9.11211838898016,63.56497015634811
single_sentence_1k,audio__female,Female TTS,9,28.056431827238864,11.911198918526578,57.545567476750655
single_sentence_1k,audio__female,Female TTS,5,23.197076001763342,16.7821532335307,27.654014530732272
single_sentence_1k,audio__female,Female TTS,9,12.904661995151805,6.615522736424787,48.73540477921704
single_sentence_1k,audio__female,Female TTS,7,17.139232657317603,10.728214566749687,37.40551411343803
single_sentence_1k,audio__female,Female TTS,7,35.3399953810232,19.04066939812869,46.1214717409015
single_sentence_1k,audio__female,Female TTS,5,9.623220564424992,11.597991870432816,-20.520898308287094
single_sentence_1k,audio__female,Female TTS,8,33.12927307467908,23.704839508012558,28.447450523355055
single_sentence_1k,audio__female,Female TTS,6,28.069452298184235,15.533139811046567,44.66176380630206
single_sentence_1k,audio__female,Female TTS,5,16.387588778845384,10.322375400459247,37.011017668539964
single_sentence_1k,audio__female,Female TTS,8,20.895137131330557,6.648650268132769,68.18087277271964
single_sentence_1k,audio__female,Female TTS,7,22.091589913370886,15.271573667117211,30.871550092127478
single_sentence_1k,audio__female,Female TTS,9,22.34197600434224,19.17291122640524,14.18435315354864
single_sentence_1k,audio__female,Female TTS,6,33.49511540836344,14.833420963957906,55.714674264850785
single_sentence_1k,audio__female,Female TTS,8,22.76682500806055,13.399975123371405,41.14253911721477
single_sentence_1k,audio__female,Female TTS,8,25.784347011242062,20.70713911114217,19.691047044496464
single_sentence_1k,audio__female,Female TTS,6,11.483131416141987,7.06843337763227,38.44507110929619
single_sentence_1k,audio__female,Female TTS,7,15.674603773544991,12.973567375417721,17.23192775492021
single_sentence_1k,audio__female,Female TTS,6,10.540681279536026,4.056930754535216,61.51168366686644
single_sentence_1k,audio__female,Female TTS,7,15.982528037192035,6.9331122850916085,56.620678099497425
single_sentence_1k,audio__female,Female TTS,7,10.493680338109177,5.330760289021002,49.20027943235848
single_sentence_1k,audio__female,Female TTS,8,38.84533527761232,15.797527434420772,59.33224074004752
single_sentence_1k,audio__female,Female TTS,8,18.756405033520423,9.725684673396245,48.14739468456225
single_sentence_1k,audio__female,Female TTS,7,12.528437554173122,6.532426289355077,47.85921020790675
single_sentence_1k,audio__female,Female TTS,7,13.406850702735808,5.950008943917234,55.619637483521224
single_sentence_1k,audio__female,Female TTS,7,11.049360913889748,6.238258195622612,43.54190939875331
single_sentence_1k,audio__female,Female TTS,6,18.246374198133708,7.9831898295203985,56.24780165729068
single_sentence_1k,audio__female,Female TTS,9,26.19988089799881,18.305894423421705,30.129856335263188
single_sentence_1k,audio__female,Female TTS,7,9.585324777261121,3.515364493354582,63.325556775145074
single_sentence_1k,audio__female,Female TTS,6,5.022288255393505,3.821680688420505,23.905588566798237
single_sentence_1k,audio__female,Female TTS,7,22.479828218796424,14.202180385141608,36.822558220144636
single_sentence_1k,audio__female,Female TTS,6,12.44235330523649,9.23576267622756,25.771576729455216
single_sentence_1k,audio__female,Female TTS,3,19.652913639942806,18.156546176663444,7.613972618483034
single_sentence_1k,audio__female,Female TTS,5,19.976812675595284,7.108423507632688,64.41662830268861
single_sentence_1k,audio__female,Female TTS,7,18.69754544539111,13.073080463234623,30.08130130547644
single_sentence_1k,audio__female,Female TTS,8,24.24102040650905,24.380650286176213,-0.5760066091511107
single_sentence_1k,audio__female,Female TTS,5,9.361738964915276,8.97923846727499,4.08578469314057
single_sentence_1k,audio__female,Female TTS,4,10.771265846677125,5.066033772134688,52.96714569813045
single_sentence_1k,audio__female,Female TTS,7,11.728628448077611,6.085051331951815,48.11796316261353
single_sentence_1k,audio__female,Female TTS,6,8.138545389442394,0.3012463538399608,96.29852339177529
single_sentence_1k,audio__female,Female TTS,9,22.34622105749117,5.998542915142025,73.15634308051776
single_sentence_1k,audio__female,Female TTS,7,16.107442617416382,4.697794840039153,70.83463246387977
single_sentence_1k,audio__female,Female TTS,4,21.135315703559172,1.7287231509786523,91.82068924247231
single_sentence_1k,audio__female,Female TTS,4,35.38003317359835,9.505263189377729,73.133820585361
single_sentence_1k,audio__female,Female TTS,5,26.71856838366075,0.7690586050117393,97.12163243940104
single_sentence_1k,audio__female,Female TTS,4,15.37922029197216,6.976995431803516,54.63362056498107
single_sentence_1k,audio__female,Female TTS,4,29.718531349388286,3.0270711763800335,89.8141966007942
single_sentence_1k,audio__female,Female TTS,8,13.321950629353523,6.5597478396084625,50.75985475314144
single_sentence_1k,audio__female,Female TTS,5,17.99071471095085,5.681825378659414,68.41801190254593
single_sentence_1k,audio__female,Female TTS,6,18.66021078824997,8.788042938359089,52.90491067821819
single_sentence_1k,audio__female,Female TTS,8,11.262836799491197,8.332297649776592,26.0195473119791
single_sentence_1k,audio__female,Female TTS,4,19.75357398026972,6.7869396663125485,65.64196599009635
single_sentence_1k,audio__female,Female TTS,5,11.932356771826743,0.7731682539219037,93.52040616362213
single_sentence_1k,audio__female,Female TTS,4,11.395469106733799,6.7967530148683934,40.35565406559645
single_sentence_1k,audio__female,Female TTS,7,19.835673770202057,15.19862844234125,23.377301832956956
single_sentence_1k,audio__female,Female TTS,6,28.975170532862347,17.62724845710909,39.16429780070819
single_sentence_1k,audio__female,Female TTS,4,35.83450049906969,29.87239994923584,16.63787820898643
single_sentence_1k,audio__female,Female TTS,7,19.87041095584365,8.461364089584523,57.417266767217335
single_sentence_1k,audio__female,Female TTS,5,14.304808133840561,1.9487304560374468,86.37709476558878
single_sentence_1k,audio__female,Female TTS,5,25.40433759660227,3.608002295638215,85.79769190234359
single_sentence_1k,audio__female,Female TTS,6,15.184378041575352,7.529656455784182,50.411821708023055
single_sentence_1k,audio__female,Female TTS,5,16.033339112997055,5.384908615448512,66.41430348664328
single_sentence_1k,audio__female,Female TTS,5,6.048282614771597,3.2745315045708936,45.860143893184286
single_sentence_1k,audio__female,Female TTS,8,11.398227432975546,5.436153286800618,52.30702915197497
single_sentence_1k,audio__female,Female TTS,5,17.35897964835167,8.04718120880425,53.6425448279826
single_sentence_1k,audio__female,Female TTS,5,23.06248295554833,18.953657522984123,17.816058403094505
single_sentence_1k,audio__female,Female TTS,7,11.360562091161098,1.9624515709167878,82.72575287059395
single_sentence_1k,audio__female,Female TTS,8,16.33949756040238,6.341207274090266,61.190928603228684
single_sentence_1k,audio__female,Female TTS,6,16.1168586423931,0.41146949922343384,97.44696216332677
single_sentence_1k,audio__female,Female TTS,5,18.6741024017334,8.19009392831606,56.14196735069942
single_sentence_1k,audio__female,Female TTS,5,21.04895465373993,14.515461897599744,31.039511764919546
single_sentence_1k,audio__female,Female TTS,6,22.411248424400885,12.754644305049325,43.088202569017334
single_sentence_1k,audio__female,Female TTS,8,9.04987476579845,5.277098164810468,41.688716127279115
single_sentence_1k,audio__female,Female TTS,6,16.857536906643265,10.463384990258362,37.930523016473884
single_sentence_1k,audio__female,Female TTS,4,11.248770254896954,7.229799516964704,35.72808979881745
single_sentence_1k,audio__female,Female TTS,4,7.93815973638084,0.965451263497016,87.83784535007122
single_sentence_1k,audio__female,Female TTS,7,17.647981256741332,9.876957358461299,44.033500405671546
single_sentence_1k,audio__female,Female TTS,6,14.719654276967049,1.6434404336905573,88.83506091401772
single_sentence_1k,audio__female,Female TTS,6,4.17876438703388,3.033900211011011,27.397193763190426
single_sentence_1k,audio__female,Female TTS,6,12.25819163924704,8.436535504016016,31.176345155146958
single_sentence_1k,audio__female,Female TTS,7,24.373841136960046,12.05202116527133,50.55345976225361
single_sentence_1k,audio__female,Female TTS,4,26.700042193529953,17.012175890198705,36.284086119080534
single_sentence_1k,audio__female,Female TTS,5,8.440655263699592,2.5149891552122425,70.20386360252904
single_sentence_1k,audio__female,Female TTS,6,10.961676765737744,2.5803584802003265,76.46018455620222
single_sentence_1k,audio__female,Female TTS,4,16.04875277262181,13.337223669761443,16.895575259194413
single_sentence_1k,audio__female,Female TTS,7,21.06750161267285,8.919360059132616,57.66294350836881
single_sentence_1k,audio__female,Female TTS,5,12.449155610799789,12.054142926295754,3.1730078477078156
single_sentence_1k,audio__female,Female TTS,7,25.10135827067175,10.847748553879294,56.78421686624932
single_sentence_1k,audio__female,Female TTS,6,21.25487770293451,1.370767341053579,93.550810500009
single_sentence_1k,audio__female,Female TTS,4,11.569385387003422,1.82892021004227,84.19172541268438
single_sentence_1k,audio__female,Female TTS,4,11.095193356275558,2.3542911021213513,78.78098175918909
single_sentence_1k,audio__female,Female TTS,5,13.43817184154177,7.34013445180608,45.3784745547357
single_sentence_1k,audio__female,Female TTS,7,23.672800723995483,4.59285972708936,80.59857901632276
single_sentence_1k,audio__female,Female TTS,4,22.129034677054733,12.465422323904932,43.6693804957062
single_sentence_1k,audio__female,Female TTS,6,15.633350268860037,9.345205675834828,40.222629729921174
single_sentence_1k,audio__female,Female TTS,4,22.301400597305474,36.876647280123095,-65.35574579373571
single_sentence_1k,audio__female,Female TTS,4,13.829129785299301,2.7832345499191433,79.87411649807648
single_sentence_1k,audio__female,Female TTS,4,8.599610090255737,7.544183452846482,12.272959196198492
single_sentence_1k,audio__female,Female TTS,4,12.757555471733212,1.1370661697413027,91.08711561348342
single_sentence_1k,audio__female,Female TTS,6,12.573647990822792,2.8180057142550745,77.58800217477163
single_sentence_1k,audio__female,Female TTS,4,12.877969697117805,9.05180588294752,29.710924191929205
single_sentence_1k,audio__female,Female TTS,4,8.018623686628416,5.797831721021794,27.695425703913994
single_sentence_1k,audio__female,Female TTS,5,20.475556087493896,10.804494303278625,47.23223019140458
single_sentence_1k,audio__female,Female TTS,9,16.80947669264343,15.48165552808334,7.899241534040152
single_sentence_1k,audio__female,Female TTS,6,15.552709112564722,6.620989070817207,57.428708896328274
single_sentence_1k,audio__female,Female TTS,8,15.395221543119987,4.357116990450329,71.69825079654348
single_sentence_1k,audio__female,Female TTS,6,32.51562070008367,19.88459469085016,38.84602457919866
single_sentence_1k,audio__female,Female TTS,7,28.689546555280685,30.72464819398842,-7.0935301636307875
single_sentence_1k,audio__female,Female TTS,6,20.49395428225398,11.231820408953354,45.194469284636035
single_sentence_1k,audio__female,Female TTS,6,20.54738451043765,6.663094634578253,67.57205457855943
single_sentence_1k,audio__female,Female TTS,8,26.21261640675948,23.50358236498147,10.334847921092797
single_sentence_1k,audio__female,Female TTS,8,35.70333979144925,19.22150826579309,46.16327666243556
single_sentence_1k,audio__female,Female TTS,7,32.7473232245871,11.818521740846336,63.90996094614279
single_sentence_1k,audio__female,Female TTS,7,8.443065736974988,7.014494479101684,16.920053714814948
single_sentence_1k,audio__female,Female TTS,7,12.935478372233254,8.178354393956917,36.77578703612366
single_sentence_1k,audio__female,Female TTS,8,21.741035575512797,8.19984694645973,62.28400934270435
single_sentence_1k,audio__female,Female TTS,6,11.702263440936804,11.904674672870897,-1.7296759123198244
single_sentence_1k,audio__female,Female TTS,5,18.75167491203174,2.0634705516451506,88.99580671419835
single_sentence_1k,audio__female,Female TTS,6,14.974206575929808,9.805249812469507,34.51906942281074
single_sentence_1k,audio__female,Female TTS,4,23.318871388012667,11.00400609334747,52.81072608426407
single_sentence_1k,audio__female,Female TTS,5,21.28597856108099,1.1273170105181634,94.70394557016357
single_sentence_1k,audio__female,Female TTS,4,23.928677171468735,12.329193992423825,48.47523787430886
single_sentence_1k,audio__female,Female TTS,6,23.527974360312026,6.646747503934118,71.74959730002881
single_sentence_1k,audio__female,Female TTS,3,8.62116797765096,0.7369777012499981,91.45153298067619
single_sentence_1k,audio__female,Female TTS,9,16.07108341323005,2.7834990535759263,82.68007836183283
single_sentence_1k,audio__female,Female TTS,8,15.66579669341445,6.601642055204138,57.85951915245191
single_sentence_1k,audio__female,Female TTS,9,12.291176341060135,7.358065384854045,40.13538508699486
single_sentence_1k,audio__female,Female TTS,10,15.285064611583948,12.300466053490528,19.526241032906796
single_sentence_1k,audio__female,Female TTS,9,17.564385011481743,10.28956470817017,41.41801889765035
single_sentence_1k,audio__female,Female TTS,7,27.5357093697946,8.556830747053027,68.92460393107041
single_sentence_1k,audio__female,Female TTS,7,19.66373396162401,10.6582996314833,45.79717335332053
single_sentence_1k,audio__female,Female TTS,4,16.46927198132471,9.251614440780273,43.8249945032718
single_sentence_1k,audio__female,Female TTS,6,20.089151569331687,10.710745521801678,46.68393294342596
single_sentence_1k,audio__female,Female TTS,9,20.470165350370937,18.87626935275168,7.786434405085905
single_sentence_1k,audio__female,Female TTS,3,14.818577090899149,6.359254862181842,57.08592786491364
single_sentence_1k,audio__female,Female TTS,3,12.0755588610967,7.576886981104811,37.254357597353646
single_sentence_1k,audio__female,Female TTS,5,13.252456855773925,10.597485722787678,20.03380325535269
single_sentence_1k,audio__female,Female TTS,5,10.20810672044754,3.259412703779526,68.07035042795253
single_sentence_1k,audio__female,Female TTS,6,17.814179921212297,15.811115308381886,11.24421456216042
single_sentence_1k,audio__female,Female TTS,4,19.68860151991248,2.851909965276718,85.51491855634146
single_sentence_1k,audio__female,Female TTS,4,18.786347329616547,3.2387887927980046,82.7598801620575
single_sentence_1k,audio__female,Female TTS,9,21.917773336172104,10.748418009566699,50.96026478279162
single_sentence_1k,audio__female,Female TTS,10,24.37304023159668,12.199378554243594,49.94724319033214
single_sentence_1k,audio__female,Female TTS,5,11.039647507667542,5.286081966385245,52.11729393792856
single_sentence_1k,audio__female,Female TTS,5,26.7472263276577,10.365484210476279,61.24650801732681
single_sentence_1k,audio__female,Female TTS,8,19.551846863760147,12.525300297536887,35.93801964175132
single_sentence_1k,audio__female,Female TTS,8,14.875033592630643,3.4677274816203862,76.68759898909835
single_sentence_1k,audio__female,Female TTS,10,21.009191970198117,12.943010666183193,38.3935817972292
single_sentence_1k,audio__female,Female TTS,7,16.66140606733305,8.335749448085803,49.969711953487696
single_sentence_1k,audio__female,Female TTS,7,28.218961908881152,8.360185298336935,70.3738736905634
single_sentence_1k,audio__female,Female TTS,9,28.957063363347615,12.778065549630103,55.8723707950167
single_sentence_1k,audio__female,Female TTS,5,27.727539409618476,16.482335772793135,40.55608206231406
single_sentence_1k,audio__female,Female TTS,7,16.026554008147546,1.7948437255399767,88.80081317151823
single_sentence_1k,audio__female,Female TTS,7,15.413968079856463,3.5978972591775737,76.65820221932705
