dataset_config,audio_column,label,sample_idx,boundary_idx,flux_raw,flux_mid,flux_refined,boundary_refined
single_sentence_1k,audio__female,Female TTS,466,3,0.05381837487220764,29.401363372802734,0.05381837487220764,False
single_sentence_1k,audio__female,Female TTS,466,4,9.222245216369629,8.486905097961426,9.222245216369629,False
single_sentence_1k,audio__female,Female TTS,466,5,0.9695941805839539,0.5331287980079651,0.9695941805839539,True
single_sentence_1k,audio__female,Female TTS,467,0,0.015385163016617298,23.429000854492188,0.015385163016617298,True
single_sentence_1k,audio__female,Female TTS,467,1,24.872533798217773,0.2750054597854614,9.121771812438965,True
single_sentence_1k,audio__female,Female TTS,467,2,87.93793487548828,14.369501113891602,87.93793487548828,False
single_sentence_1k,audio__female,Female TTS,467,3,0.7663593888282776,0.011447431519627571,3.976504325866699,False
single_sentence_1k,audio__female,Female TTS,467,4,7.53022575378418,13.43710994720459,5.382192611694336,True
single_sentence_1k,audio__female,Female TTS,467,5,24.08147621154785,69.13577270507812,24.08147621154785,True
single_sentence_1k,audio__female,Female TTS,467,6,2.2114877700805664,3.230680227279663,2.28902006149292,False
single_sentence_1k,audio__female,Female TTS,467,7,64.42738342285156,17.187015533447266,64.42738342285156,False
single_sentence_1k,audio__female,Female TTS,468,0,1.8032177686691284,24.059505462646484,1.8032177686691284,True
single_sentence_1k,audio__female,Female TTS,468,1,4.792531967163086,0.019351156428456306,0.18740922212600708,True
single_sentence_1k,audio__female,Female TTS,468,2,46.441104888916016,10.583277702331543,53.70354080200195,True
single_sentence_1k,audio__female,Female TTS,468,3,1.6547213792800903,0.0008600893197581172,0.1581384539604187,False
single_sentence_1k,audio__female,Female TTS,468,4,2.6723062992095947,9.700246810913086,2.6723062992095947,False
single_sentence_1k,audio__female,Female TTS,469,0,0.13357433676719666,10.761247634887695,0.0072502270340919495,True
single_sentence_1k,audio__female,Female TTS,469,1,19.557973861694336,0.0274376031011343,1.5045384168624878,True
single_sentence_1k,audio__female,Female TTS,469,2,97.3082275390625,82.94242858886719,97.3082275390625,False
single_sentence_1k,audio__female,Female TTS,469,3,0.5325019955635071,1.0313197374343872,0.29409804940223694,False
single_sentence_1k,audio__female,Female TTS,469,4,23.657455444335938,42.91555404663086,15.418305397033691,False
single_sentence_1k,audio__female,Female TTS,469,5,0.9133848547935486,10.213892936706543,6.231623649597168,False
single_sentence_1k,audio__female,Female TTS,470,0,0.008169170469045639,6.410243034362793,0.0023055437486618757,True
single_sentence_1k,audio__female,Female TTS,470,1,11.323080062866211,0.10678332298994064,4.694443702697754,True
single_sentence_1k,audio__female,Female TTS,470,2,37.07426452636719,65.98509979248047,76.19668579101562,False
single_sentence_1k,audio__female,Female TTS,470,3,2.046750068664551,1.980398416519165,1.9366886615753174,False
single_sentence_1k,audio__female,Female TTS,470,4,29.248435974121094,2.521439790725708,46.287376403808594,False
single_sentence_1k,audio__female,Female TTS,470,5,0.08907561004161835,0.019578110426664352,0.08907561004161835,True
single_sentence_1k,audio__female,Female TTS,470,6,1.6771968603134155,0.019738340750336647,1.0844461917877197,False
single_sentence_1k,audio__female,Female TTS,470,7,11.37329387664795,10.305964469909668,11.37329387664795,True
single_sentence_1k,audio__female,Female TTS,470,8,20.529415130615234,6.749841213226318,13.421103477478027,False
single_sentence_1k,audio__female,Female TTS,471,0,0.600026547908783,13.526359558105469,0.600026547908783,True
single_sentence_1k,audio__female,Female TTS,471,1,12.479975700378418,0.03280196711421013,3.386552333831787,True
single_sentence_1k,audio__female,Female TTS,471,2,42.24860382080078,0.6853280663490295,10.738997459411621,True
single_sentence_1k,audio__female,Female TTS,471,3,15.9943265914917,19.63152503967285,15.9943265914917,False
single_sentence_1k,audio__female,Female TTS,471,4,0.08698664605617523,8.570578575134277,0.08698664605617523,True
single_sentence_1k,audio__female,Female TTS,472,0,0.17392706871032715,12.687485694885254,0.21900588274002075,True
single_sentence_1k,audio__female,Female TTS,472,1,18.825559616088867,0.01937531679868698,1.9523975849151611,True
single_sentence_1k,audio__female,Female TTS,472,2,1.5585488080978394,89.8680191040039,1.5585488080978394,False
single_sentence_1k,audio__female,Female TTS,472,3,16.53367805480957,0.3330990970134735,7.8841552734375,False
single_sentence_1k,audio__female,Female TTS,472,4,0.5191711783409119,0.14599336683750153,18.38287353515625,False
single_sentence_1k,audio__female,Female TTS,472,5,0.22454990446567535,1.8843412399291992,0.22454990446567535,True
single_sentence_1k,audio__female,Female TTS,472,6,0.1846538782119751,0.015423912554979324,0.040393292903900146,False
single_sentence_1k,audio__female,Female TTS,472,7,23.573347091674805,0.0064126672223210335,46.0108528137207,True
single_sentence_1k,audio__female,Female TTS,473,0,10.677010536193848,81.72480010986328,10.677010536193848,True
single_sentence_1k,audio__female,Female TTS,473,1,20.84741973876953,0.10261267423629761,0.8476912975311279,True
single_sentence_1k,audio__female,Female TTS,473,2,60.03144836425781,77.20004272460938,32.2811393737793,False
single_sentence_1k,audio__female,Female TTS,473,3,21.386219024658203,0.19839149713516235,2.7169456481933594,False
single_sentence_1k,audio__female,Female TTS,473,4,0.9502880573272705,0.1741940826177597,10.80516242980957,False
single_sentence_1k,audio__female,Female TTS,473,5,28.3145694732666,48.66420364379883,9.102466583251953,False
single_sentence_1k,audio__female,Female TTS,473,6,0.012077284045517445,0.02680056542158127,0.012077284045517445,True
single_sentence_1k,audio__female,Female TTS,473,7,0.2066979706287384,8.885416030883789,0.2066979706287384,True
single_sentence_1k,audio__female,Female TTS,474,0,0.052699074149131775,2.427595615386963,0.052699074149131775,True
single_sentence_1k,audio__female,Female TTS,474,1,8.234639167785645,0.03272385150194168,8.234639167785645,True
single_sentence_1k,audio__female,Female TTS,474,2,75.0703353881836,7.636035442352295,75.0703353881836,False
single_sentence_1k,audio__female,Female TTS,474,3,19.523069381713867,0.28792890906333923,13.057960510253906,False
single_sentence_1k,audio__female,Female TTS,474,4,0.0385398231446743,0.3956998884677887,17.25994110107422,False
single_sentence_1k,audio__female,Female TTS,474,5,5.958118915557861,13.155442237854004,5.958118915557861,True
single_sentence_1k,audio__female,Female TTS,474,6,0.08889183402061462,3.2994627952575684,0.08889183402061462,False
single_sentence_1k,audio__female,Female TTS,474,7,2.266594171524048,16.828489303588867,2.266594171524048,False
single_sentence_1k,audio__female,Female TTS,474,8,10.374445915222168,7.780487060546875,10.374445915222168,False
single_sentence_1k,audio__female,Female TTS,475,0,0.018621234223246574,26.08606719970703,0.011617147363722324,True
single_sentence_1k,audio__female,Female TTS,475,1,11.119074821472168,0.03963096812367439,0.33785107731819153,True
single_sentence_1k,audio__female,Female TTS,475,2,150.89907836914062,21.538528442382812,7.899552345275879,False
single_sentence_1k,audio__female,Female TTS,475,3,3.6944663524627686,38.00236511230469,3.6944663524627686,False
single_sentence_1k,audio__female,Female TTS,475,4,15.253860473632812,19.576372146606445,15.253860473632812,False
single_sentence_1k,audio__female,Female TTS,475,5,88.02046203613281,15.76309871673584,22.087690353393555,False
single_sentence_1k,audio__female,Female TTS,475,6,16.176586151123047,20.623458862304688,16.176586151123047,False
single_sentence_1k,audio__female,Female TTS,475,7,6.581820011138916,0.11522552371025085,6.581820011138916,True
single_sentence_1k,audio__female,Female TTS,476,0,29.87786102294922,45.04909133911133,29.87786102294922,True
single_sentence_1k,audio__female,Female TTS,476,1,11.833080291748047,0.06260967999696732,0.31414932012557983,True
single_sentence_1k,audio__female,Female TTS,476,2,59.12739562988281,41.41941833496094,59.12739562988281,False
single_sentence_1k,audio__female,Female TTS,476,3,6.91706657409668,0.008469585329294205,6.91706657409668,False
single_sentence_1k,audio__female,Female TTS,476,4,29.880708694458008,21.511180877685547,39.77351379394531,False
single_sentence_1k,audio__female,Female TTS,476,5,20.982187271118164,119.16039276123047,20.982187271118164,False
single_sentence_1k,audio__female,Female TTS,476,6,8.109590530395508,17.6530818939209,0.6493948101997375,False
single_sentence_1k,audio__female,Female TTS,477,0,0.8709368705749512,31.398466110229492,0.8709368705749512,True
single_sentence_1k,audio__female,Female TTS,477,1,14.492606163024902,0.015844471752643585,1.7199259996414185,True
single_sentence_1k,audio__female,Female TTS,477,2,105.48284149169922,3.066383123397827,105.48284149169922,False
single_sentence_1k,audio__female,Female TTS,477,3,0.028483007103204727,46.99759292602539,0.028483007103204727,False
single_sentence_1k,audio__female,Female TTS,477,4,0.33194664120674133,10.108126640319824,2.8112335205078125,False
single_sentence_1k,audio__female,Female TTS,477,5,74.65252685546875,10.839277267456055,74.65252685546875,False
single_sentence_1k,audio__female,Female TTS,477,6,3.2252016067504883,4.49876594543457,1.9241535663604736,False
single_sentence_1k,audio__female,Female TTS,478,0,0.667209267616272,6.081537246704102,0.667209267616272,True
single_sentence_1k,audio__female,Female TTS,478,1,11.040787696838379,0.03531656414270401,4.6983208656311035,True
single_sentence_1k,audio__female,Female TTS,478,2,60.5382080078125,6.291937351226807,60.5382080078125,False
single_sentence_1k,audio__female,Female TTS,478,3,0.0642113983631134,0.008974440395832062,0.0642113983631134,False
single_sentence_1k,audio__female,Female TTS,478,4,39.102603912353516,0.012769241817295551,1.6214179992675781,False
single_sentence_1k,audio__female,Female TTS,478,5,1.795699954032898,0.00272495043464005,0.00272495043464005,False
single_sentence_1k,audio__female,Female TTS,479,0,0.023457704111933708,20.34505844116211,0.0129361841827631,True
single_sentence_1k,audio__female,Female TTS,479,1,7.8707685470581055,0.02866630256175995,0.6813536882400513,True
single_sentence_1k,audio__female,Female TTS,479,2,32.328338623046875,0.5213470458984375,32.328338623046875,False
single_sentence_1k,audio__female,Female TTS,479,3,0.0031223923433572054,5.4459357261657715,0.0031223923433572054,False
single_sentence_1k,audio__female,Female TTS,479,4,37.517120361328125,1.0224641561508179,37.517120361328125,True
single_sentence_1k,audio__female,Female TTS,479,5,8.66192626953125,4.076488971710205,8.66192626953125,False
single_sentence_1k,audio__female,Female TTS,480,0,0.03452364727854729,13.720291137695312,0.03452364727854729,True
single_sentence_1k,audio__female,Female TTS,480,1,8.357074737548828,0.021243847906589508,8.357074737548828,True
single_sentence_1k,audio__female,Female TTS,480,2,4.8327460289001465,3.8192999362945557,4.8327460289001465,False
single_sentence_1k,audio__female,Female TTS,480,3,57.403438568115234,16.697587966918945,62.3486442565918,False
single_sentence_1k,audio__female,Female TTS,480,4,0.08673398196697235,0.009507838636636734,0.08673398196697235,True
single_sentence_1k,audio__female,Female TTS,480,5,33.65242004394531,0.0042591155506670475,0.007553494535386562,True
single_sentence_1k,audio__female,Female TTS,480,6,2.421665906906128,0.03202051296830177,0.18431417644023895,True
single_sentence_1k,audio__female,Female TTS,480,7,0.066273994743824,18.142688751220703,0.066273994743824,False
single_sentence_1k,audio__female,Female TTS,481,0,18.591995239257812,34.118526458740234,18.591995239257812,True
single_sentence_1k,audio__female,Female TTS,481,1,8.320578575134277,0.04133116453886032,0.39424771070480347,True
single_sentence_1k,audio__female,Female TTS,481,2,40.24398422241211,14.179229736328125,40.24398422241211,True
single_sentence_1k,audio__female,Female TTS,481,3,1.1652814149856567,3.2751541137695312,4.977682113647461,False
single_sentence_1k,audio__female,Female TTS,481,4,22.475183486938477,11.598111152648926,22.475183486938477,False
single_sentence_1k,audio__female,Female TTS,481,5,0.4593384265899658,0.0419241338968277,0.4593384265899658,True
single_sentence_1k,audio__female,Female TTS,482,0,0.15822817385196686,6.368955612182617,0.12024261802434921,True
single_sentence_1k,audio__female,Female TTS,482,1,11.71027660369873,0.11179053038358688,5.162898540496826,True
single_sentence_1k,audio__female,Female TTS,482,2,63.91252899169922,46.522823333740234,79.36137390136719,False
single_sentence_1k,audio__female,Female TTS,482,3,0.4968407452106476,3.578624725341797,1.8922673463821411,False
single_sentence_1k,audio__female,Female TTS,482,4,24.04642677307129,5.396564483642578,24.04642677307129,False
single_sentence_1k,audio__female,Female TTS,482,5,0.00399243226274848,4.784371376037598,0.00399243226274848,True
single_sentence_1k,audio__female,Female TTS,482,6,21.82130241394043,6.359930992126465,0.8459281921386719,True
single_sentence_1k,audio__female,Female TTS,482,7,7.517663955688477,6.226103782653809,0.004724448546767235,True
single_sentence_1k,audio__female,Female TTS,483,0,0.00970511231571436,25.108642578125,0.00970511231571436,False
single_sentence_1k,audio__female,Female TTS,483,1,15.978292465209961,0.03272528946399689,4.010820388793945,True
single_sentence_1k,audio__female,Female TTS,483,2,5.750560283660889,0.06172660365700722,10.98633861541748,True
single_sentence_1k,audio__female,Female TTS,483,3,0.10646529495716095,3.822768449783325,0.08718207478523254,True
single_sentence_1k,audio__female,Female TTS,483,4,4.2842488288879395,11.940558433532715,19.436756134033203,False
single_sentence_1k,audio__female,Female TTS,483,5,2.807330846786499,0.0029045508708804846,0.06256591528654099,False
single_sentence_1k,audio__female,Female TTS,483,6,0.04812043532729149,9.796101570129395,0.04812043532729149,False
single_sentence_1k,audio__female,Female TTS,484,0,0.08202075213193893,10.84716510772705,0.03172089532017708,True
single_sentence_1k,audio__female,Female TTS,484,1,22.988258361816406,0.16937574744224548,7.361302852630615,True
single_sentence_1k,audio__female,Female TTS,484,2,3.8951573371887207,1.3945752382278442,17.946962356567383,False
single_sentence_1k,audio__female,Female TTS,484,3,0.6384812593460083,0.03239735960960388,0.6384812593460083,True
single_sentence_1k,audio__female,Female TTS,484,4,1.7581477165222168,12.161439895629883,1.7581477165222168,True
single_sentence_1k,audio__female,Female TTS,484,5,3.419283628463745,72.91138458251953,6.405998229980469,False
single_sentence_1k,audio__female,Female TTS,485,0,0.0760531947016716,7.665975570678711,0.02464238367974758,True
single_sentence_1k,audio__female,Female TTS,485,1,24.32032585144043,0.03884049504995346,0.3334881067276001,True
single_sentence_1k,audio__female,Female TTS,485,2,12.224532127380371,0.36850133538246155,2.698883056640625,True
single_sentence_1k,audio__female,Female TTS,485,3,1.9410523176193237,34.56513214111328,3.2746264934539795,False
single_sentence_1k,audio__female,Female TTS,485,4,0.07382839173078537,0.019197935238480568,0.07382839173078537,True
single_sentence_1k,audio__female,Female TTS,486,0,0.017205623909831047,3.4138545989990234,0.017205623909831047,True
single_sentence_1k,audio__female,Female TTS,486,1,27.9935302734375,0.19790540635585785,2.2176709175109863,True
single_sentence_1k,audio__female,Female TTS,486,2,43.03472137451172,0.7031126618385315,6.042842864990234,True
single_sentence_1k,audio__female,Female TTS,486,3,8.513355255126953,133.05349731445312,41.56905746459961,False
single_sentence_1k,audio__female,Female TTS,486,4,0.06596849858760834,0.015608721412718296,0.0236675925552845,True
single_sentence_1k,audio__female,Female TTS,486,5,10.855441093444824,17.077383041381836,10.855441093444824,True
single_sentence_1k,audio__female,Female TTS,486,6,8.392313957214355,15.666430473327637,0.3668930232524872,False
single_sentence_1k,audio__female,Female TTS,486,7,73.35502624511719,0.3434210419654846,0.14709459245204926,False
single_sentence_1k,audio__female,Female TTS,486,8,1.2507392168045044,68.0455322265625,0.013385889120399952,True
single_sentence_1k,audio__female,Female TTS,487,0,0.08494798094034195,9.962918281555176,0.012257572263479233,True
single_sentence_1k,audio__female,Female TTS,487,1,8.53207778930664,0.02506212145090103,8.53207778930664,True
single_sentence_1k,audio__female,Female TTS,487,2,7.163937091827393,0.13408072292804718,4.190196990966797,True
single_sentence_1k,audio__female,Female TTS,487,3,21.672815322875977,45.17618179321289,32.63568115234375,False
single_sentence_1k,audio__female,Female TTS,487,4,0.1325727105140686,0.019489925354719162,0.1325727105140686,True
single_sentence_1k,audio__female,Female TTS,487,5,63.76453399658203,11.148150444030762,63.76453399658203,True
single_sentence_1k,audio__female,Female TTS,487,6,0.03665050119161606,0.004918349906802177,0.0022017457522451878,False
single_sentence_1k,audio__female,Female TTS,488,0,0.07265198975801468,10.974119186401367,0.038062214851379395,True
single_sentence_1k,audio__female,Female TTS,488,1,14.753470420837402,0.0670526921749115,5.189310550689697,True
single_sentence_1k,audio__female,Female TTS,488,2,7.705329418182373,11.725855827331543,3.6532883644104004,False
single_sentence_1k,audio__female,Female TTS,488,3,9.862225532531738,3.5028886795043945,3.5593650341033936,False
single_sentence_1k,audio__female,Female TTS,488,4,15.670276641845703,8.483467102050781,15.670276641845703,False
single_sentence_1k,audio__female,Female TTS,488,5,0.07657866925001144,0.03696858882904053,0.07657866925001144,True
single_sentence_1k,audio__female,Female TTS,489,0,8.5748929977417,29.323101043701172,8.5748929977417,True
single_sentence_1k,audio__female,Female TTS,489,1,5.410583019256592,0.015308983623981476,0.06181102991104126,True
single_sentence_1k,audio__female,Female TTS,489,2,0.212774857878685,0.3552102744579315,0.212774857878685,True
single_sentence_1k,audio__female,Female TTS,489,3,1.1058006286621094,5.632834434509277,0.05129965767264366,True
single_sentence_1k,audio__female,Female TTS,490,0,0.005169612355530262,10.318780899047852,0.005169612355530262,True
single_sentence_1k,audio__female,Female TTS,490,1,16.06485366821289,0.0535186231136322,4.070199012756348,True
single_sentence_1k,audio__female,Female TTS,490,2,3.164196729660034,0.010733234696090221,3.164196729660034,True
single_sentence_1k,audio__female,Female TTS,490,3,8.177085876464844,78.09248352050781,4.525184154510498,False
single_sentence_1k,audio__female,Female TTS,490,4,0.3648851811885834,1.3545684814453125,0.3648851811885834,False
single_sentence_1k,audio__female,Female TTS,490,5,13.880646705627441,0.0001539171062177047,0.5934129953384399,False
single_sentence_1k,audio__female,Female TTS,491,0,0.003459054511040449,3.187025547027588,0.003459054511040449,True
single_sentence_1k,audio__female,Female TTS,491,1,20.48748779296875,0.09590426832437515,0.6910618543624878,True
single_sentence_1k,audio__female,Female TTS,491,2,34.434288024902344,0.020651767030358315,0.5520570278167725,True
single_sentence_1k,audio__female,Female TTS,491,3,10.037318229675293,13.973238945007324,74.85303497314453,False
single_sentence_1k,audio__female,Female TTS,491,4,0.1963796615600586,29.195051193237305,0.1963796615600586,True
single_sentence_1k,audio__female,Female TTS,491,5,118.809814453125,0.02120104990899563,0.31587573885917664,False
single_sentence_1k,audio__female,Female TTS,491,6,15.359078407287598,88.8678970336914,15.359078407287598,False
single_sentence_1k,audio__female,Female TTS,491,7,8.374030113220215,2.1606390476226807,13.82734489440918,True
single_sentence_1k,audio__female,Female TTS,492,0,0.3353501558303833,22.499996185302734,0.3353501558303833,True
single_sentence_1k,audio__female,Female TTS,492,1,6.005159854888916,0.03802427276968956,0.13465562462806702,True
single_sentence_1k,audio__female,Female TTS,492,2,43.65378952026367,0.01294146478176117,0.4331112205982208,True
single_sentence_1k,audio__female,Female TTS,492,3,32.236846923828125,4.734908580780029,32.236846923828125,False
single_sentence_1k,audio__female,Female TTS,492,4,0.19361840188503265,0.05186793953180313,0.19361840188503265,True
single_sentence_1k,audio__female,Female TTS,493,0,0.012610841542482376,5.845292568206787,0.11256600171327591,True
single_sentence_1k,audio__female,Female TTS,493,1,19.126731872558594,0.07051137834787369,7.35778284072876,True
single_sentence_1k,audio__female,Female TTS,493,2,50.784690856933594,41.36698532104492,37.455142974853516,False
single_sentence_1k,audio__female,Female TTS,493,3,21.762306213378906,24.50514030456543,9.415513038635254,False
single_sentence_1k,audio__female,Female TTS,493,4,13.1659517288208,31.56092071533203,13.1659517288208,False
single_sentence_1k,audio__female,Female TTS,493,5,13.051026344299316,0.018664205446839333,0.5459297299385071,False
single_sentence_1k,audio__female,Female TTS,493,6,20.350059509277344,16.202882766723633,20.350059509277344,False
single_sentence_1k,audio__female,Female TTS,493,7,0.09507689625024796,2.402390480041504,0.09507689625024796,True
single_sentence_1k,audio__female,Female TTS,494,0,0.016834650188684464,15.953556060791016,0.2004762887954712,True
single_sentence_1k,audio__female,Female TTS,494,1,7.929790496826172,0.011556427925825119,7.929790496826172,True
single_sentence_1k,audio__female,Female TTS,494,2,100.3763656616211,16.688289642333984,17.27549934387207,True
single_sentence_1k,audio__female,Female TTS,494,3,14.570590019226074,13.449315071105957,12.036581039428711,False
single_sentence_1k,audio__female,Female TTS,494,4,44.313228607177734,8.119245529174805,13.087298393249512,False
single_sentence_1k,audio__female,Female TTS,494,5,0.9862479567527771,33.064395904541016,0.9862479567527771,False
single_sentence_1k,audio__female,Female TTS,494,6,0.055465858429670334,0.0026868239510804415,0.055465858429670334,False
single_sentence_1k,audio__female,Female TTS,495,0,0.18217746913433075,46.46989059448242,0.18217746913433075,False
single_sentence_1k,audio__female,Female TTS,495,1,17.278532028198242,0.025640957057476044,1.4300315380096436,True
single_sentence_1k,audio__female,Female TTS,495,2,20.90549087524414,0.014150785282254219,0.5792035460472107,True
single_sentence_1k,audio__female,Female TTS,495,3,24.077491760253906,51.039886474609375,44.48798370361328,False
single_sentence_1k,audio__female,Female TTS,495,4,0.2274813950061798,0.06145548075437546,0.2274813950061798,True
single_sentence_1k,audio__female,Female TTS,495,5,34.82523727416992,28.093976974487305,4.54319953918457,False
single_sentence_1k,audio__female,Female TTS,496,0,0.07553160190582275,3.4937829971313477,0.07553160190582275,True
single_sentence_1k,audio__female,Female TTS,496,1,23.681211471557617,0.21951079368591309,1.4867913722991943,True
single_sentence_1k,audio__female,Female TTS,496,2,19.130361557006836,19.281543731689453,19.130361557006836,False
single_sentence_1k,audio__female,Female TTS,496,3,16.34571647644043,7.0650434494018555,3.773941993713379,False
single_sentence_1k,audio__female,Female TTS,496,4,0.08792957663536072,8.795084953308105,0.08792957663536072,False
single_sentence_1k,audio__female,Female TTS,496,5,3.85231614112854,0.09016786515712738,0.2210833579301834,False
single_sentence_1k,audio__female,Female TTS,496,6,86.69710540771484,17.57640266418457,86.69710540771484,True
single_sentence_1k,audio__female,Female TTS,496,7,19.65042495727539,19.165925979614258,19.65042495727539,False
single_sentence_1k,audio__female,Female TTS,496,8,1.397955060005188,0.013288017362356186,0.025506939738988876,False
single_sentence_1k,audio__female,Female TTS,497,0,4.951352119445801,96.19654083251953,4.951352119445801,True
single_sentence_1k,audio__female,Female TTS,497,1,19.27532958984375,0.03262636438012123,0.9367601275444031,True
single_sentence_1k,audio__female,Female TTS,497,2,50.1876106262207,0.30060482025146484,50.1876106262207,True
single_sentence_1k,audio__female,Female TTS,497,3,13.328399658203125,17.959022521972656,8.178340911865234,False
single_sentence_1k,audio__female,Female TTS,497,4,0.08427656441926956,79.85678100585938,0.08427656441926956,True
single_sentence_1k,audio__female,Female TTS,497,5,0.09329988807439804,0.010877283290028572,0.09329988807439804,True
single_sentence_1k,audio__female,Female TTS,498,0,0.03207797929644585,9.503226280212402,0.03207797929644585,True
single_sentence_1k,audio__female,Female TTS,498,1,11.071487426757812,0.01236227061599493,1.2486618757247925,True
single_sentence_1k,audio__female,Female TTS,498,2,27.162771224975586,24.7550048828125,27.162771224975586,False
single_sentence_1k,audio__female,Female TTS,498,3,1.9792072772979736,6.917823791503906,1.9792072772979736,False
single_sentence_1k,audio__female,Female TTS,498,4,7.199648857116699,0.11738303303718567,7.199648857116699,False
single_sentence_1k,audio__female,Female TTS,499,0,0.019636021926999092,4.939717769622803,0.019636021926999092,True
single_sentence_1k,audio__female,Female TTS,499,1,26.858633041381836,13.063202857971191,4.954963684082031,True
single_sentence_1k,audio__female,Female TTS,499,2,0.00944407656788826,0.0396047905087471,0.00944407656788826,True
single_sentence_1k,audio__female,Female TTS,499,3,37.65592575073242,0.0024145294446498156,2.641134738922119,True
single_sentence_1k,audio__female,Female TTS,499,4,0.0059692831709980965,0.0018443333683535457,0.08561433851718903,True
single_sentence_1k,audio__female,Female TTS,500,0,0.04785468801856041,32.3381233215332,0.031244318932294846,True
single_sentence_1k,audio__female,Female TTS,500,1,65.54712677001953,1.330068588256836,6.644163131713867,True
single_sentence_1k,audio__female,Female TTS,500,2,103.22126007080078,9.121745109558105,17.023717880249023,False
single_sentence_1k,audio__female,Female TTS,500,3,41.82168197631836,9.502182960510254,41.82168197631836,False
single_sentence_1k,audio__female,Female TTS,500,4,33.78255081176758,24.61387062072754,33.78255081176758,False
single_sentence_1k,audio__female,Female TTS,500,5,0.4485451579093933,16.787696838378906,0.4485451579093933,True
single_sentence_1k,audio__female,Female TTS,500,6,9.747137069702148,10.485328674316406,9.747137069702148,True
single_sentence_1k,audio__female,Female TTS,501,0,0.029438549652695656,1.6662368774414062,0.029438549652695656,True
single_sentence_1k,audio__female,Female TTS,501,1,10.14410400390625,4.756722927093506,18.40191650390625,False
single_sentence_1k,audio__female,Female TTS,501,2,0.013932296074926853,0.0022219170350581408,0.013932296074926853,True
single_sentence_1k,audio__female,Female TTS,501,3,0.5260956287384033,34.11109924316406,0.5260956287384033,False
single_sentence_1k,audio__female,Female TTS,501,4,2.632739305496216,2.213160276412964,2.632739305496216,False
single_sentence_1k,audio__female,Female TTS,501,5,25.389463424682617,0.5653043985366821,3.040058135986328,True
single_sentence_1k,audio__female,Female TTS,501,6,34.177669525146484,8.68978214263916,34.177669525146484,False
single_sentence_1k,audio__female,Female TTS,501,7,0.632445216178894,0.0031734781805425882,0.632445216178894,True
single_sentence_1k,audio__female,Female TTS,501,8,19.395851135253906,5.568612575531006,0.01574413664638996,False
single_sentence_1k,audio__female,Female TTS,502,0,0.0031686548609286547,0.015511796809732914,0.0023501713294535875,True
single_sentence_1k,audio__female,Female TTS,502,1,10.522223472595215,11.97976303100586,10.600058555603027,False
single_sentence_1k,audio__female,Female TTS,502,2,0.1815665066242218,0.059193480759859085,0.1815665066242218,True
single_sentence_1k,audio__female,Female TTS,502,3,34.11260986328125,0.03483792766928673,34.11260986328125,False
single_sentence_1k,audio__female,Female TTS,502,4,53.01556396484375,19.425907135009766,19.425907135009766,True
single_sentence_1k,audio__female,Female TTS,502,5,2.7358319759368896,6.2189106941223145,2.7358319759368896,True
single_sentence_1k,audio__female,Female TTS,502,6,0.011208312585949898,35.153072357177734,0.011208312585949898,True
single_sentence_1k,audio__female,Female TTS,502,7,8.600667953491211,6.856164455413818,19.443952560424805,False
single_sentence_1k,audio__female,Female TTS,503,0,0.004001443739980459,5.197913646697998,0.01660749316215515,False
single_sentence_1k,audio__female,Female TTS,503,1,27.707578659057617,0.03236822038888931,10.670685768127441,False
single_sentence_1k,audio__female,Female TTS,503,2,5.890556812286377,0.005174124613404274,0.005174124613404274,True
single_sentence_1k,audio__female,Female TTS,503,3,6.923428535461426,26.593202590942383,6.923428535461426,False
single_sentence_1k,audio__female,Female TTS,504,0,0.014398595318198204,6.425363063812256,0.02514013648033142,False
single_sentence_1k,audio__female,Female TTS,504,1,14.536712646484375,0.2893723249435425,1.6822726726531982,False
single_sentence_1k,audio__female,Female TTS,504,2,25.75552749633789,0.737557590007782,0.071059450507164,True
single_sentence_1k,audio__female,Female TTS,504,3,0.05959548056125641,0.48659124970436096,0.05959548056125641,True
single_sentence_1k,audio__female,Female TTS,504,4,3.1316964626312256,10.105398178100586,2.348581552505493,False
single_sentence_1k,audio__female,Female TTS,504,5,0.31352367997169495,30.832775115966797,0.31352367997169495,True
single_sentence_1k,audio__female,Female TTS,504,6,2.5567431449890137,18.813945770263672,3.8452999591827393,False
single_sentence_1k,audio__female,Female TTS,505,0,0.010229403153061867,5.257529258728027,0.003584965132176876,False
single_sentence_1k,audio__female,Female TTS,505,1,30.27845001220703,0.5450658798217773,14.375910758972168,False
single_sentence_1k,audio__female,Female TTS,505,2,12.898025512695312,0.9023668766021729,0.5626090168952942,True
single_sentence_1k,audio__female,Female TTS,505,3,8.434778213500977,20.869007110595703,5.281026840209961,True
single_sentence_1k,audio__female,Female TTS,505,4,0.0014686991926282644,55.622920989990234,0.0026488674338907003,True
single_sentence_1k,audio__female,Female TTS,505,5,5.664892673492432,1.4295271635055542,18.92531394958496,False
single_sentence_1k,audio__female,Female TTS,505,6,3.0718536376953125,40.488731384277344,3.0718536376953125,False
single_sentence_1k,audio__female,Female TTS,506,0,0.11143232882022858,6.086172103881836,0.11143232882022858,True
single_sentence_1k,audio__female,Female TTS,506,1,30.48602867126465,29.888704299926758,30.48602867126465,False
single_sentence_1k,audio__female,Female TTS,506,2,14.16463851928711,32.05625915527344,14.16463851928711,True
